threshold,FRR,FAR
0.758,0.991889699918897,0.00202757502027575
0.76,0.991889699918897,0.00202757502027575
0.762,0.9927007299270073,0.00202757502027575
0.764,0.9927007299270073,0.00202757502027575
0.766,0.9935117599351176,0.00202757502027575
0.768,0.9935117599351176,0.00202757502027575
0.77,0.9935117599351176,0.00202757502027575
0.772,0.9943227899432279,0.0018248175182481751
0.774,0.9943227899432279,0.0018248175182481751
0.776,0.9951338199513382,0.0018248175182481751
0.778,0.9951338199513382,0.0018248175182481751
0.78,0.9951338199513382,0.0018248175182481751
0.782,0.9959448499594485,0.001419302514193025
0.784,0.9959448499594485,0.001419302514193025
0.786,0.9967558799675588,0.001013787510137875
0.788,0.9967558799675588,0.001013787510137875
0.79,0.9967558799675588,0.001013787510137875
0.792,0.9967558799675588,0.001013787510137875
0.794,0.9967558799675588,0.001013787510137875
0.796,0.9967558799675588,0.0006082725060827251
0.798,0.9967558799675588,0.0006082725060827251
0.8,0.9967558799675588,0.0006082725060827251
0.802,0.9967558799675588,0.0006082725060827251
0.804,0.9967558799675588,0.0006082725060827251
0.806,0.9975669099756691,0.00040551500405515005
0.808,0.9975669099756691,0.00040551500405515005
0.81,0.9975669099756691,0.00040551500405515005
0.812,0.9975669099756691,0.00020275750202757503
0.8140000000000001,0.9975669099756691,0.00020275750202757503
0.8160000000000001,0.9983779399837794,0.00020275750202757503
0.8180000000000001,0.9983779399837794,0.00020275750202757503
0.8200000000000001,0.9983779399837794,0.00020275750202757503
0.8220000000000001,0.9983779399837794,0.00020275750202757503
0.8240000000000001,0.9983779399837794,0.00020275750202757503
0.8260000000000001,0.9983779399837794,0.00020275750202757503
0.8280000000000001,0.9983779399837794,0.00020275750202757503
0.8300000000000001,0.9983779399837794,0.0
0.8320000000000001,0.9983779399837794,0.0
0.834,0.9983779399837794,0.0
0.836,0.9983779399837794,0.0
0.838,0.9983779399837794,0.0
0.84,0.9983779399837794,0.0
0.842,0.9983779399837794,0.0
0.844,0.9983779399837794,0.0
0.846,0.9983779399837794,0.0
0.848,0.9983779399837794,0.0
0.85,0.9983779399837794,0.0
0.852,0.9991889699918897,0.0
0.854,0.9991889699918897,0.0
0.856,0.9991889699918897,0.0
0.858,0.9991889699918897,0.0
0.86,0.9991889699918897,0.0
0.862,0.9991889699918897,0.0
0.864,0.9991889699918897,0.0
0.866,0.9991889699918897,0.0
0.868,0.9991889699918897,0.0
0.87,0.9991889699918897,0.0
0.872,0.9991889699918897,0.0
0.874,0.9991889699918897,0.0
0.876,0.9991889699918897,0.0
0.878,0.9991889699918897,0.0
0.88,0.9991889699918897,0.0
0.882,1.0,0.0
0.884,1.0,0.0
0.886,1.0,0.0
0.888,1.0,0.0
0.89,1.0,0.0
0.892,1.0,0.0
0.894,1.0,0.0
0.896,1.0,0.0
0.898,1.0,0.0
0.9,1.0,0.0
0.902,1.0,0.0
0.904,1.0,0.0
0.906,1.0,0.0
0.908,1.0,0.0
0.91,1.0,0.0
0.912,1.0,0.0
0.914,1.0,0.0
0.916,1.0,0.0
0.918,1.0,0.0
0.92,1.0,0.0
0.922,1.0,0.0
0.924,1.0,0.0
0.926,1.0,0.0
0.928,1.0,0.0
0.93,1.0,0.0
0.932,1.0,0.0
0.934,1.0,0.0
0.936,1.0,0.0
0.9380000000000001,1.0,0.0
0.9400000000000001,1.0,0.0
0.9420000000000001,1.0,0.0
0.9440000000000001,1.0,0.0
0.9460000000000001,1.0,0.0
0.9480000000000001,1.0,0.0
0.9500000000000001,1.0,0.0
0.9520000000000001,1.0,0.0
0.9540000000000001,1.0,0.0
0.9560000000000001,1.0,0.0
0.9580000000000001,1.0,0.0
0.96,1.0,0.0
0.962,1.0,0.0
0.964,1.0,0.0
0.966,1.0,0.0
0.968,1.0,0.0
0.97,1.0,0.0
0.972,1.0,0.0
0.974,1.0,0.0
0.976,1.0,0.0
0.978,1.0,0.0
0.98,1.0,0.0
0.982,1.0,0.0
0.984,1.0,0.0
0.986,1.0,0.0
0.988,1.0,0.0
0.99,1.0,0.0
0.992,1.0,0.0
0.994,1.0,0.0
0.996,1.0,0.0
0.998,1.0,0.0
1.0,1.0,0.0
