case_type,global_index,true_sat,claimed_sat,rf_match,confidence_band,hmac_pass,freshness_pass,decision,combined_caught,higher_layer_only_caught
wrong_hardware,107,92,51,True,high,True,True,accept,False,False
wrong_hardware,107,92,109,False,high,True,True,reject,True,False
wrong_hardware,108,51,92,False,high,True,True,reject,True,False
wrong_hardware,108,51,85,False,high,True,True,reject,True,False
wrong_hardware,108,51,87,False,high,True,True,reject,True,False
wrong_hardware,108,51,109,True,high,True,True,accept,False,False
wrong_hardware,109,51,92,True,middle,True,True,flag,False,False
wrong_hardware,109,51,85,False,middle,True,True,flag,False,False
wrong_hardware,109,51,87,False,middle,True,True,flag,False,False
wrong_hardware,109,51,109,False,middle,True,True,flag,False,False
wrong_hardware,110,92,85,True,high,True,True,accept,False,False
wrong_hardware,110,92,87,False,high,True,True,reject,True,False
wrong_hardware,110,92,51,False,high,True,True,reject,True,False
wrong_hardware,110,92,109,False,high,True,True,reject,True,False
wrong_hardware,111,51,92,False,high,True,True,reject,True,False
wrong_hardware,111,51,85,False,high,True,True,reject,True,False
wrong_hardware,111,51,87,False,high,True,True,reject,True,False
wrong_hardware,111,51,109,True,high,True,True,accept,False,False
wrong_hardware,112,87,92,False,middle,True,True,flag,False,False
wrong_hardware,112,87,85,False,middle,True,True,flag,False,False
wrong_hardware,112,87,51,False,middle,True,True,flag,False,False
wrong_hardware,112,87,109,False,middle,True,True,flag,False,False
wrong_hardware,113,92,85,False,low,True,True,flag,False,False
wrong_hardware,113,92,87,False,low,True,True,flag,False,False
wrong_hardware,113,92,51,True,low,True,True,flag,False,False
wrong_hardware,113,92,109,False,low,True,True,flag,False,False
wrong_hardware,114,87,92,False,low,True,True,flag,False,False
wrong_hardware,114,87,85,False,low,True,True,flag,False,False
wrong_hardware,114,87,51,False,low,True,True,flag,False,False
wrong_hardware,114,87,109,False,low,True,True,flag,False,False
wrong_hardware,115,85,92,False,middle,True,True,flag,False,False
wrong_hardware,115,85,87,False,middle,True,True,flag,False,False
wrong_hardware,115,85,51,False,middle,True,True,flag,False,False
wrong_hardware,115,85,109,True,middle,True,True,flag,False,False
wrong_hardware,116,109,92,True,middle,True,True,flag,False,False
wrong_hardware,116,109,85,False,middle,True,True,flag,False,False
wrong_hardware,116,109,87,False,middle,True,True,flag,False,False
wrong_hardware,116,109,51,False,middle,True,True,flag,False,False
wrong_hardware,117,92,85,False,middle,True,True,flag,False,False
wrong_hardware,117,92,87,False,middle,True,True,flag,False,False
wrong_hardware,117,92,51,True,middle,True,True,flag,False,False
wrong_hardware,117,92,109,False,middle,True,True,flag,False,False
wrong_hardware,118,109,92,False,low,True,True,flag,False,False
wrong_hardware,118,109,85,False,low,True,True,flag,False,False
wrong_hardware,118,109,87,False,low,True,True,flag,False,False
wrong_hardware,118,109,51,True,low,True,True,flag,False,False
wrong_hardware,119,85,92,False,high,True,True,reject,True,False
wrong_hardware,119,85,87,False,high,True,True,reject,True,False
wrong_hardware,119,85,51,False,high,True,True,reject,True,False
wrong_hardware,119,85,109,False,high,True,True,reject,True,False
wrong_hardware,120,87,92,False,high,True,True,reject,True,False
wrong_hardware,120,87,85,True,high,True,True,accept,False,False
wrong_hardware,120,87,51,False,high,True,True,reject,True,False
wrong_hardware,120,87,109,False,high,True,True,reject,True,False
wrong_hardware,121,85,92,False,high,True,True,reject,True,False
wrong_hardware,121,85,87,False,high,True,True,reject,True,False
wrong_hardware,121,85,51,False,high,True,True,reject,True,False
wrong_hardware,121,85,109,False,high,True,True,reject,True,False
wrong_hardware,122,51,92,True,high,True,True,accept,False,False
wrong_hardware,122,51,85,False,high,True,True,reject,True,False
wrong_hardware,122,51,87,False,high,True,True,reject,True,False
wrong_hardware,122,51,109,False,high,True,True,reject,True,False
wrong_hardware,123,92,85,False,low,True,True,flag,False,False
wrong_hardware,123,92,87,False,low,True,True,flag,False,False
wrong_hardware,123,92,51,False,low,True,True,flag,False,False
wrong_hardware,123,92,109,False,low,True,True,flag,False,False
wrong_hardware,124,51,92,False,middle,True,True,flag,False,False
wrong_hardware,124,51,85,True,middle,True,True,flag,False,False
wrong_hardware,124,51,87,False,middle,True,True,flag,False,False
wrong_hardware,124,51,109,False,middle,True,True,flag,False,False
wrong_hardware,125,92,85,False,middle,True,True,flag,False,False
wrong_hardware,125,92,87,False,middle,True,True,flag,False,False
wrong_hardware,125,92,51,False,middle,True,True,flag,False,False
wrong_hardware,125,92,109,False,middle,True,True,flag,False,False
wrong_hardware,126,109,92,False,middle,True,True,flag,False,False
wrong_hardware,126,109,85,False,middle,True,True,flag,False,False
wrong_hardware,126,109,87,False,middle,True,True,flag,False,False
wrong_hardware,126,109,51,False,middle,True,True,flag,False,False
wrong_hardware,127,85,92,False,high,True,True,reject,True,False
wrong_hardware,127,85,87,False,high,True,True,reject,True,False
wrong_hardware,127,85,51,True,high,True,True,accept,False,False
wrong_hardware,127,85,109,False,high,True,True,reject,True,False
wrong_hardware,128,85,92,False,low,True,True,flag,False,False
wrong_hardware,128,85,87,False,low,True,True,flag,False,False
wrong_hardware,128,85,51,True,low,True,True,flag,False,False
wrong_hardware,128,85,109,False,low,True,True,flag,False,False
wrong_hardware,129,51,92,True,low,True,True,flag,False,False
wrong_hardware,129,51,85,False,low,True,True,flag,False,False
wrong_hardware,129,51,87,False,low,True,True,flag,False,False
wrong_hardware,129,51,109,False,low,True,True,flag,False,False
wrong_hardware,130,92,85,True,middle,True,True,flag,False,False
wrong_hardware,130,92,87,False,middle,True,True,flag,False,False
wrong_hardware,130,92,51,False,middle,True,True,flag,False,False
wrong_hardware,130,92,109,False,middle,True,True,flag,False,False
wrong_hardware,131,87,92,False,middle,True,True,flag,False,False
wrong_hardware,131,87,85,False,middle,True,True,flag,False,False
wrong_hardware,131,87,51,False,middle,True,True,flag,False,False
wrong_hardware,131,87,109,False,middle,True,True,flag,False,False
wrong_hardware,132,85,92,False,high,True,True,reject,True,False
wrong_hardware,132,85,87,False,high,True,True,reject,True,False
wrong_hardware,132,85,51,False,high,True,True,reject,True,False
wrong_hardware,132,85,109,False,high,True,True,reject,True,False
wrong_hardware,133,109,92,True,high,True,True,accept,False,False
wrong_hardware,133,109,85,False,high,True,True,reject,True,False
wrong_hardware,133,109,87,False,high,True,True,reject,True,False
wrong_hardware,133,109,51,False,high,True,True,reject,True,False
wrong_hardware,134,92,85,True,middle,True,True,flag,False,False
wrong_hardware,134,92,87,False,middle,True,True,flag,False,False
wrong_hardware,134,92,51,False,middle,True,True,flag,False,False
wrong_hardware,134,92,109,False,middle,True,True,flag,False,False
wrong_hardware,135,51,92,False,high,True,True,reject,True,False
wrong_hardware,135,51,85,False,high,True,True,reject,True,False
wrong_hardware,135,51,87,True,high,True,True,accept,False,False
wrong_hardware,135,51,109,False,high,True,True,reject,True,False
wrong_hardware,136,85,92,False,high,True,True,reject,True,False
wrong_hardware,136,85,87,False,high,True,True,reject,True,False
wrong_hardware,136,85,51,False,high,True,True,reject,True,False
wrong_hardware,136,85,109,False,high,True,True,reject,True,False
wrong_hardware,137,51,92,False,middle,True,True,flag,False,False
wrong_hardware,137,51,85,False,middle,True,True,flag,False,False
wrong_hardware,137,51,87,True,middle,True,True,flag,False,False
wrong_hardware,137,51,109,False,middle,True,True,flag,False,False
wrong_hardware,138,87,92,False,high,True,True,reject,True,False
wrong_hardware,138,87,85,False,high,True,True,reject,True,False
wrong_hardware,138,87,51,True,high,True,True,accept,False,False
wrong_hardware,138,87,109,False,high,True,True,reject,True,False
wrong_hardware,139,87,92,False,middle,True,True,flag,False,False
wrong_hardware,139,87,85,False,middle,True,True,flag,False,False
wrong_hardware,139,87,51,False,middle,True,True,flag,False,False
wrong_hardware,139,87,109,False,middle,True,True,flag,False,False
wrong_hardware,140,92,85,False,middle,True,True,flag,False,False
wrong_hardware,140,92,87,False,middle,True,True,flag,False,False
wrong_hardware,140,92,51,False,middle,True,True,flag,False,False
wrong_hardware,140,92,109,True,middle,True,True,flag,False,False
wrong_hardware,141,92,85,False,high,True,True,reject,True,False
wrong_hardware,141,92,87,False,high,True,True,reject,True,False
wrong_hardware,141,92,51,False,high,True,True,reject,True,False
wrong_hardware,141,92,109,False,high,True,True,reject,True,False
wrong_hardware,142,85,92,True,low,True,True,flag,False,False
wrong_hardware,142,85,87,False,low,True,True,flag,False,False
wrong_hardware,142,85,51,False,low,True,True,flag,False,False
wrong_hardware,142,85,109,False,low,True,True,flag,False,False
wrong_hardware,143,51,92,False,high,True,True,reject,True,False
wrong_hardware,143,51,85,True,high,True,True,accept,False,False
wrong_hardware,143,51,87,False,high,True,True,reject,True,False
wrong_hardware,143,51,109,False,high,True,True,reject,True,False
wrong_hardware,144,92,85,False,middle,True,True,flag,False,False
wrong_hardware,144,92,87,False,middle,True,True,flag,False,False
wrong_hardware,144,92,51,False,middle,True,True,flag,False,False
wrong_hardware,144,92,109,True,middle,True,True,flag,False,False
wrong_hardware,145,92,85,False,high,True,True,reject,True,False
wrong_hardware,145,92,87,False,high,True,True,reject,True,False
wrong_hardware,145,92,51,False,high,True,True,reject,True,False
wrong_hardware,145,92,109,False,high,True,True,reject,True,False
wrong_hardware,146,109,92,False,high,True,True,reject,True,False
wrong_hardware,146,109,85,False,high,True,True,reject,True,False
wrong_hardware,146,109,87,True,high,True,True,accept,False,False
wrong_hardware,146,109,51,False,high,True,True,reject,True,False
wrong_hardware,147,87,92,False,low,True,True,flag,False,False
wrong_hardware,147,87,85,False,low,True,True,flag,False,False
wrong_hardware,147,87,51,True,low,True,True,flag,False,False
wrong_hardware,147,87,109,False,low,True,True,flag,False,False
wrong_hardware,148,51,92,False,middle,True,True,flag,False,False
wrong_hardware,148,51,85,True,middle,True,True,flag,False,False
wrong_hardware,148,51,87,False,middle,True,True,flag,False,False
wrong_hardware,148,51,109,False,middle,True,True,flag,False,False
wrong_hardware,149,85,92,False,high,True,True,reject,True,False
wrong_hardware,149,85,87,True,high,True,True,accept,False,False
wrong_hardware,149,85,51,False,high,True,True,reject,True,False
wrong_hardware,149,85,109,False,high,True,True,reject,True,False
wrong_hardware,150,109,92,False,middle,True,True,flag,False,False
wrong_hardware,150,109,85,True,middle,True,True,flag,False,False
wrong_hardware,150,109,87,False,middle,True,True,flag,False,False
wrong_hardware,150,109,51,False,middle,True,True,flag,False,False
wrong_hardware,151,92,85,False,low,True,True,flag,False,False
wrong_hardware,151,92,87,False,low,True,True,flag,False,False
wrong_hardware,151,92,51,False,low,True,True,flag,False,False
wrong_hardware,151,92,109,False,low,True,True,flag,False,False
wrong_hardware,152,92,85,False,low,True,True,flag,False,False
wrong_hardware,152,92,87,False,low,True,True,flag,False,False
wrong_hardware,152,92,51,True,low,True,True,flag,False,False
wrong_hardware,152,92,109,False,low,True,True,flag,False,False
wrong_hardware,153,109,92,False,low,True,True,flag,False,False
wrong_hardware,153,109,85,False,low,True,True,flag,False,False
wrong_hardware,153,109,87,False,low,True,True,flag,False,False
wrong_hardware,153,109,51,False,low,True,True,flag,False,False
wrong_hardware,154,87,92,False,high,True,True,reject,True,False
wrong_hardware,154,87,85,False,high,True,True,reject,True,False
wrong_hardware,154,87,51,False,high,True,True,reject,True,False
wrong_hardware,154,87,109,True,high,True,True,accept,False,False
wrong_hardware,155,51,92,True,low,True,True,flag,False,False
wrong_hardware,155,51,85,False,low,True,True,flag,False,False
wrong_hardware,155,51,87,False,low,True,True,flag,False,False
wrong_hardware,155,51,109,False,low,True,True,flag,False,False
wrong_hardware,156,85,92,False,low,True,True,flag,False,False
wrong_hardware,156,85,87,False,low,True,True,flag,False,False
wrong_hardware,156,85,51,False,low,True,True,flag,False,False
wrong_hardware,156,85,109,False,low,True,True,flag,False,False
wrong_hardware,157,92,85,False,middle,True,True,flag,False,False
wrong_hardware,157,92,87,False,middle,True,True,flag,False,False
wrong_hardware,157,92,51,False,middle,True,True,flag,False,False
wrong_hardware,157,92,109,True,middle,True,True,flag,False,False
wrong_hardware,158,51,92,True,middle,True,True,flag,False,False
wrong_hardware,158,51,85,False,middle,True,True,flag,False,False
wrong_hardware,158,51,87,False,middle,True,True,flag,False,False
wrong_hardware,158,51,109,False,middle,True,True,flag,False,False
wrong_hardware,159,51,92,False,middle,True,True,flag,False,False
wrong_hardware,159,51,85,True,middle,True,True,flag,False,False
wrong_hardware,159,51,87,False,middle,True,True,flag,False,False
wrong_hardware,159,51,109,False,middle,True,True,flag,False,False
wrong_hardware,160,92,85,True,low,True,True,flag,False,False
wrong_hardware,160,92,87,False,low,True,True,flag,False,False
wrong_hardware,160,92,51,False,low,True,True,flag,False,False
wrong_hardware,160,92,109,False,low,True,True,flag,False,False
wrong_hardware,161,109,92,True,high,True,True,accept,False,False
wrong_hardware,161,109,85,False,high,True,True,reject,True,False
wrong_hardware,161,109,87,False,high,True,True,reject,True,False
wrong_hardware,161,109,51,False,high,True,True,reject,True,False
wrong_hardware,162,109,92,False,low,True,True,flag,False,False
wrong_hardware,162,109,85,False,low,True,True,flag,False,False
wrong_hardware,162,109,87,True,low,True,True,flag,False,False
wrong_hardware,162,109,51,False,low,True,True,flag,False,False
wrong_hardware,163,85,92,False,middle,True,True,flag,False,False
wrong_hardware,163,85,87,False,middle,True,True,flag,False,False
wrong_hardware,163,85,51,False,middle,True,True,flag,False,False
wrong_hardware,163,85,109,True,middle,True,True,flag,False,False
wrong_hardware,164,109,92,False,low,True,True,flag,False,False
wrong_hardware,164,109,85,False,low,True,True,flag,False,False
wrong_hardware,164,109,87,False,low,True,True,flag,False,False
wrong_hardware,164,109,51,True,low,True,True,flag,False,False
wrong_hardware,165,51,92,True,middle,True,True,flag,False,False
wrong_hardware,165,51,85,False,middle,True,True,flag,False,False
wrong_hardware,165,51,87,False,middle,True,True,flag,False,False
wrong_hardware,165,51,109,False,middle,True,True,flag,False,False
wrong_hardware,166,85,92,False,middle,True,True,flag,False,False
wrong_hardware,166,85,87,True,middle,True,True,flag,False,False
